date_incident_concat,date_reported,year_reported,year_month_reported,year_qtr_reported,incident_id,nearest_port_code,nearest_port_name,nearest_port_state,nearest_port_lat,nearest_port_lng,incident_lat,incident_lng,fatalities,missing,casualties,survivors,female_casualties,male_casualties,child_casualties,cause_of_death_code,cause_of_death,cause_of_death_category,location_code,location_desc,url_code,url_desc,source_quality_code,source_desc
2017-12-31|44374,2017-12-31,2017,2017-12,2017-4,44374,2303,Eagle Pass,Texas,28.708890000000004,-100.49916999999999,28.4116514,-99.8124935,4,0,4,,,,,129,Mixed,Mixed,1091,"Dimmit County, Texas",10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2018-02-18|44416,2018-02-18,2018,2018-2,2018-1,44416,2303,Eagle Pass,Texas,28.708890000000004,-100.49916999999999,28.333771526160003,-100.30593823965,1,0,1,,,1,,102,Drowning,Drowning,1423,"Río Bravo, island near Guerrero, Coahuila, Mexico",10086,"http://bit.ly/2ENrWno, http://bit.ly/2oe7jHn, http://bit.ly/2obR3GC",3,multiple media reports
2018-02-27|44627,2018-02-27,2018,2018-2,2018-1,44627,2303,Eagle Pass,Texas,28.708890000000004,-100.49916999999999,28.705677151245,-100.51233582251,,3,,,,,,104,Presumed drowning,Drowning,1466,"Río Bravo, near International Brigde 1, Piedras Negras, Coahuila, Mexico",10233,http://bit.ly/2t4XXm6,1,one media source
2018-03-11|44656,2018-03-11,2018,2018-3,2018-1,44656,2303,Eagle Pass,Texas,28.708890000000004,-100.49916999999999,28.535236599022998,-100.40534071603001,1,0,1,4,,1,,102,Drowning,Drowning,1405,"Río Bravo, El Saucito, Coahuila, Mexico",10096,"http://bit.ly/2HtbaHG,, http://bit.ly/2p8NBMZ, http://bit.ly/2FvNeae",5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2018-03-18|44712,2018-03-18,2018,2018-3,2018-1,44712,2303,Eagle Pass,Texas,28.708890000000004,-100.49916999999999,28.775431163322,-100.53255605299,1,0,1,,,1,,102,Drowning,Drowning,1534,Unspecified location in the Río Bravo,10325,https://bit.ly/2GK2uAX,1,one media source
2018-05-19|44811,2018-05-19,2018,2018-5,2018-2,44811,2303,Eagle Pass,Texas,28.708890000000004,-100.49916999999999,28.442262170862,-100.03089878594,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1118,"Hamilton Ranch, Carrizo Springs, Dimmit County, Texas, US",10355,"https://bit.ly/2KO9xWQ, https://bit.ly/2KJBhvF",3,multiple media reports
2018-06-07|44868,2018-06-07,2018,2018-6,2018-2,44868,2303,Eagle Pass,Texas,28.708890000000004,-100.49916999999999,28.6280361,-100.1589541,1,0,1,,,1,,118,Dehydration,Medical-related,1080,"Comanche ranch, Maverick County, Texas, USA",10346,"https://bit.ly/2JJ7wOE, https://bit.ly/2sNPpgZ, https://bit.ly/2l3OVyZ",3,multiple media reports
2018-06-10|44888,2018-06-10,2018,2018-6,2018-2,44888,2303,Eagle Pass,Texas,28.708890000000004,-100.49916999999999,28.711412859603,-100.50905953649,1,0,1,,,1,,102,Drowning,Drowning,1438,"Río Bravo, near Campo Las Águilas, Piedras Negras, Coahuila, Mexico",10347,https://bit.ly/2JTAxHL,1,one media source
2018-06-11|45871,2018-06-11,2018,2018-6,2018-2,45871,2303,Eagle Pass,Texas,28.708890000000004,-100.49916999999999,28.2616536,-99.8093986,1,0,1,,,1,,118,Dehydration,Medical-related,1053,"Briscoe Ranch, near Carrizo Springs, Dimmit County, Texas, USA",10379,"https://bit.ly/2MHVN4j, https://www.facebook.com/Desaparecidosysinreclamarenlafrontera/posts/1834025750240698",4,"at least one NGO, IGO, or humanitarian actor with direct knowledge"
2018-06-13|44889,2018-06-13,2018,2018-6,2018-2,44889,2303,Eagle Pass,Texas,28.708890000000004,-100.49916999999999,28.900508281344,-100.61213707607,1,0,1,,,1,,102,Drowning,Drowning,1500,"Río Bravo, near Éjido El Moral, Piedras Negras, Coahuila, Mexico",10330,https://bit.ly/2HXhp6A,1,one media source
2018-06-17|44891,2018-06-17,2018,2018-6,2018-2,44891,2303,Eagle Pass,Texas,28.708890000000004,-100.49916999999999,28.573390388485,-99.559687693054,5,0,5,9,,,,141,Vehicle Accident,Vehicle-related,1125,"Highway 85 in Big Wells, Dimmit County, Texas, USA",10460,"https://usat.ly/2JWDvrJ, https://abcn.ws/2MAZJRR",3,multiple media reports
2018-06-18|44904,2018-06-18,2018,2018-6,2018-2,44904,2303,Eagle Pass,Texas,28.708890000000004,-100.49916999999999,28.928942802688,-100.50104914522,1,0,1,,,1,,118,Dehydration,Medical-related,1538,"Unspecified location on the side of Highway 131 between Eagle Pass and Brackettville, Maverick County, Texas",10450,"https://bit.ly/2yuPrjc, https://bit.ly/2JYesb1, https://bit.ly/2I9EfYR",4,"at least one NGO, IGO, or humanitarian actor with direct knowledge"
2018-06-25|44928,2018-06-25,2018,2018-6,2018-2,44928,2303,Eagle Pass,Texas,28.708890000000004,-100.49916999999999,28.642264135393,-100.33056342577999,1,0,1,,,1,,118,Dehydration,Medical-related,1103,"El Cenizo Ranch, Highway 57, Maverick County, Texas, USA",10345,https://bit.ly/2Iwxi46,1,one media source
2018-07-03|45716,2018-07-03,2018,2018-7,2018-3,45716,2303,Eagle Pass,Texas,28.708890000000004,-100.49916999999999,28.712361755412,-100.50849728570999,1,0,1,,,1,,102,Drowning,Drowning,1437,"Río Bravo, near Campo Cougars, Piedras Negras, Coahuila, Mexico",10341,"https://bit.ly/2IV7mPY, https://bit.ly/2zclxQX",3,multiple media reports
2016-07-15|43340,2016-07-15,2016,2016-7,2016-3,43340,2304,Laredo,Texas,27.506109999999996,-99.50721999999999,27.7150873,-99.9079019,1,0,1,,,,,129,Mixed,Mixed,1545,"Webb County  jurisdiction, Texas",10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2018-07-19|45752,2018-07-19,2018,2018-7,2018-3,45752,2303,Eagle Pass,Texas,28.708890000000004,-100.49916999999999,28.2616536,-99.8093986,1,0,1,,,1,,118,Dehydration,Medical-related,1050,"Briscoe Ranch Catarina, near Carrizo Springs, Dimmit County, Texas, USA",10444,https://bit.ly/2uSzvSs,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2018-07-20|45753,2018-07-20,2018,2018-7,2018-3,45753,2303,Eagle Pass,Texas,28.708890000000004,-100.49916999999999,28.697425359808,-100.51082548081,1,0,1,,,1,,102,Drowning,Drowning,1463,"Río Bravo, near International Bridge II, Piedras Negras, Coahuila, Mexico",10442,https://bit.ly/2uJlgjL,1,one media source
2018-08-13|45877,2018-08-13,2018,2018-8,2018-3,45877,2303,Eagle Pass,Texas,28.708890000000004,-100.49916999999999,28.7410473,-100.3497895,1,0,1,,,,,135,Unknown (skeletal remains),Unknown,1052,"Briscoe Ranch, Maverick County, Texas, USA",10402,"https://bit.ly/2PED609, https://bit.ly/2BS9BFq",3,multiple media reports
2018-08-15|45845,2018-08-15,2018,2018-8,2018-3,45845,2303,Eagle Pass,Texas,28.708890000000004,-100.49916999999999,28.712224010642,-100.50859890965,1,0,1,,,1,,102,Drowning,Drowning,1441,"Río Bravo, near Club Cougars, Piedras Negras, Coahuila, Mexico",10359,"https://bit.ly/2KXAirg, https://bit.ly/2PcVv3O",3,multiple media reports
2018-08-16|45853,2018-08-16,2018,2018-8,2018-3,45853,2303,Eagle Pass,Texas,28.708890000000004,-100.49916999999999,28.698921580668998,-100.51112234629,1,0,1,,1,,,102,Drowning,Drowning,1463,"Río Bravo, near International Bridge II, Piedras Negras, Coahuila, Mexico",10378,"https://bit.ly/2MExJPK, https://bit.ly/2N72aeo",3,multiple media reports
2018-08-18|45859,2018-08-18,2018,2018-8,2018-3,45859,2303,Eagle Pass,Texas,28.708890000000004,-100.49916999999999,28.718945659619997,-100.50798904631,1,0,1,,,1,,102,Drowning,Drowning,1508,"Río Bravo, near Ejido El Saucito, Piedras Negras, Coahuila, Mexico",10428,https://bit.ly/2nOKSrI,1,one media source
2018-08-19|45867,2018-08-19,2018,2018-8,2018-3,45867,2303,Eagle Pass,Texas,28.708890000000004,-100.49916999999999,28.4116514,-99.8124935,1,0,1,,,,,118,Dehydration,Medical-related,1254,"Ranch Fait, Dimmit County, Texas, USA",10430,"https://bit.ly/2o2Asol, https://bit.ly/2BFiNg4",1,one media source
2018-08-30|45895,2018-08-30,2018,2018-8,2018-3,45895,2303,Eagle Pass,Texas,28.708890000000004,-100.49916999999999,28.698480107631003,-100.51024252964001,1,0,1,,,1,,102,Drowning,Drowning,1462,"Río Bravo, near International Bridge II, Eagle Pass, Maverick County, Texas, USA",10387,https://bit.ly/2NKOxSv,1,one media source
2018-09-19|45935,2018-09-19,2018,2018-9,2018-3,45935,2303,Eagle Pass,Texas,28.708890000000004,-100.49916999999999,28.6280361,-100.1589541,1,0,1,,,,,135,Unknown (skeletal remains),Unknown,1104,"El Comanche Ranch, near Eagle Pass, Maverick County, Texas, USA",10404,https://bit.ly/2PRZ9zJ,1,one media source
2018-09-30|45967,2018-09-30,2018,2018-9,2018-3,45967,2303,Eagle Pass,Texas,28.708890000000004,-100.49916999999999,28.497581002661,-100.33331200525,1,0,1,,,1,,102,Drowning,Drowning,1453,"Río Bravo, near El Indio, Maverick County, Texas, USA",10393,"https://bit.ly/2NuWrP1, https://bit.ly/2E80IbP",3,multiple media reports
2018-10-01|45957,2018-10-01,2018,2018-10,2018-4,45957,2303,Eagle Pass,Texas,28.708890000000004,-100.49916999999999,28.332460772696,-100.30329340016,1,0,1,,,1,,102,Drowning,Drowning,1386,"Río Bravo near Guerrero, Mexico, in south of Maverick County, Texas, USA",10344,"https://bit.ly/2IwAIpf, https://bit.ly/2OEOETm",3,multiple media reports
2018-10-21|46032,2018-10-21,2018,2018-10,2018-4,46032,2303,Eagle Pass,Texas,28.708890000000004,-100.49916999999999,28.505441998888998,-100.32457128739999,1,0,1,,,1,,131,Unknown,Unknown,1263,"Ranch near El Indio, Maverick County, Texas, USA",10398,https://bit.ly/2OMAWPs,1,one media source
2018-11-03|46049,2018-11-03,2018,2018-11,2018-4,46049,2303,Eagle Pass,Texas,28.708890000000004,-100.49916999999999,28.507101348765,-100.31821981646,1,0,1,,,1,,102,Drowning,Drowning,1323,"Rio Bravo, near El Indio, Maverick County, Texas, USA",10316,"https://bit.ly/2EZkExY, https://bit.ly/2K6lEPY",3,multiple media reports
2018-11-06|46064,2018-11-06,2018,2018-11,2018-4,46064,2303,Eagle Pass,Texas,28.708890000000004,-100.49916999999999,28.330220711783,-100.30130338247,1,0,1,,,1,,104,Presumed drowning,Drowning,1490,"Río Bravo, near Rancho Las Dos Cruces, Guerrero, Coahuila, Mexico",10406,"https://bit.ly/2QBL7mG, https://bit.ly/2OCsjSB",3,multiple media reports
2018-11-25|46098,2018-11-25,2018,2018-11,2018-4,46098,2303,Eagle Pass,Texas,28.708890000000004,-100.49916999999999,28.756048379149,-100.53060543273001,1,0,1,,,1,,104,Presumed drowning,Drowning,1467,"Río Bravo, near Isla del Mudo, Piedras Negras, Coahuila, Mexico",10312,"https://bit.ly/2DJpvB7, https://bit.ly/2P1trPN",3,multiple media reports
2018-12-08|46139,2018-12-08,2018,2018-12,2018-4,46139,2303,Eagle Pass,Texas,28.708890000000004,-100.49916999999999,28.337657,-100.308865,1,0,1,,,,,102,Drowning,Drowning,1450,"Río Bravo, near Ejido Santo Domingo, Guerrero, Coahuila, Mexico",10362,"https://bit.ly/2L4PswK, https://bit.ly/2Pwrnzo",3,multiple media reports
2018-12-19|48067,2018-12-19,2018,2018-12,2018-4,48067,2303,Eagle Pass,Texas,28.708890000000004,-100.49916999999999,28.70236035207,-100.5115385469,1,0,1,,,1,1,102,Drowning,Drowning,1497,"Río Bravo, near barrio El Molcajete, Piedras Negras, Coahuila, Mexico",10308,"https://bit.ly/2BveQY1, https://bit.ly/2EHISMn, https://bit.ly/2AsIs8T",3,multiple media reports
2018-12-20|48078,2018-12-20,2018,2018-12,2018-4,48078,2303,Eagle Pass,Texas,28.708890000000004,-100.49916999999999,28.655830400381,-100.48061128093,1,0,1,,,1,,102,Drowning,Drowning,1503,"Río Bravo, south of Eagle Pass port of entry, Maverick County, Texas, USA",10324,https://bit.ly/2Fg5u5S,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2018-12-25|48086,2018-12-25,2018,2018-12,2018-4,48086,2303,Eagle Pass,Texas,28.708890000000004,-100.49916999999999,28.759006919815,-100.5193484001,1,0,1,,,1,,109,Hypothermia,Exposure,1270,"Ranch near Hopedale, Maverick County, Texas, USA",10425,"https://bit.ly/2VC7MSW, https://bit.ly/2EPIri3, https://bit.ly/2CUgZi4",1,one media source
2019-01-14|48345,2019-01-14,2019,2019-1,2019-1,48345,2303,Eagle Pass,Texas,28.708890000000004,-100.49916999999999,28.73072770615,-100.56344521596,1,0,1,,,1,,145,Murdered,Violence,1289,"Rancho El Caporal, Piedras Negras, Coahuila, Mexico",10382,"https://bit.ly/2MauxsB, https://bit.ly/2FvNR25",3,multiple media reports
2019-01-23|49248,2019-01-23,2019,2019-1,2019-1,49248,2303,Eagle Pass,Texas,28.708890000000004,-100.49916999999999,28.741004209104,-100.50750343418,1,0,1,,,1,,104,Presumed drowning,Drowning,1478,"Río Bravo, near Minas del Seco, Maverick County, USA",10322,"https://bit.ly/2FPw32Y, https://bit.ly/2UpdohU",3,multiple media reports
2019-02-14|51476,2019-02-14,2019,2019-2,2019-1,51476,2303,Eagle Pass,Texas,28.708890000000004,-100.49916999999999,28.70036057,-100.51075770723,1,0,1,,,1,,102,Drowning,Drowning,1319,"Rio Bravo, between International Bridge 1 and 2, near Eagle Pass, Maverick County, Texas, USA",10391,"https://bit.ly/2NcNdIN, https://bit.ly/2Gx7YOJ, https://bit.ly/2Gvn6wc",5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-07-15|42638,2016-07-15,2016,2016-7,2016-3,42638,2304,Laredo,Texas,27.506109999999996,-99.50721999999999,27.7155889,-99.6987461,1,0,1,,,1,,131,Unknown,Unknown,1035,"Banks of Rio Grande, near Laredo, Webb County, Texas",10114,"http://bit.ly/2arhgr4, http://bit.ly/2ax6ktr",3,multiple media reports
2019-02-22|51508,2019-02-22,2019,2019-2,2019-1,51508,2303,Eagle Pass,Texas,28.708890000000004,-100.49916999999999,28.718723271107002,-100.50664743301,1,0,1,,,1,,102,Drowning,Drowning,1321,"Rio Bravo, near Eagle Pass, Maverick County, Texas, USA",10418,"https://bit.ly/2T5Uxwd, https://bit.ly/2EflH9l",5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2019-02-25|51510,2019-02-25,2019,2019-2,2019-1,51510,2303,Eagle Pass,Texas,28.708890000000004,-100.49916999999999,28.620958685162,-100.16077503796,1,0,1,,,1,,104,Presumed drowning,Drowning,1068,"Canal in Comanche Ranch, near Eagle Pass, Maverick County, Texas, USA",10098,"http://bit.ly/2XugCTn, https://bit.ly/2T5fozr",3,multiple media reports
2015-03-06|40326,2015-03-06,2015,2015-3,2015-1,40326,2304,Laredo,Texas,27.506109999999996,-99.50721999999999,27.623664,-99.6343146,1,0,1,,,1,,102,Drowning,Drowning,1376,"Rio Grande, near Miguel Alemán, Tamaulipas, Mexico",10022,http://bit.ly/1UdMMbs,1,one media source
2015-04-15|40343,2015-04-15,2015,2015-4,2015-2,40343,2304,Laredo,Texas,27.506109999999996,-99.50721999999999,27.469219,-99.5496356,1,2,3,,2,1,,102,Drowning,Drowning,1348,"Rio Grande near Nuevo Laredo, Tamaulipas, Mexico",10121,http://bit.ly/2bUSuFa,1,one media source
2015-04-21|40348,2015-04-21,2015,2015-4,2015-2,40348,2304,Laredo,Texas,27.506109999999996,-99.50721999999999,27.4688428,-99.5574927,1,0,1,,,1,,102,Drowning,Drowning,1310,"Rio Bravo, Nuevo Laredo, Tamaulipas, Mexico",10013,http://bit.ly/1Q8W76t,1,one media source
2015-05-28|40356,2015-05-28,2015,2015-5,2015-2,40356,2304,Laredo,Texas,27.506109999999996,-99.50721999999999,27.469219,-99.5496356,,1,,,,1,,102,Drowning,Drowning,1348,"Rio Grande near Nuevo Laredo, Tamaulipas, Mexico",10120,http://bit.ly/2bFuntl,1,one media source
2015-07-29|40371,2015-07-29,2015,2015-7,2015-3,40371,2304,Laredo,Texas,27.506109999999996,-99.50721999999999,27.4954268,-99.5144683,1,0,1,,,1,,102,Drowning,Drowning,1333,Rio Grande (on Mexican side of Laredo Sector),10016,http://bit.ly/1QjSzuh,1,one media source
2015-08-15|40378,2015-08-15,2015,2015-8,2015-3,40378,2304,Laredo,Texas,27.506109999999996,-99.50721999999999,27.469219,-99.5496356,1,0,1,,,1,,102,Drowning,Drowning,1348,"Rio Grande near Nuevo Laredo, Tamaulipas, Mexico",10029,http://bit.ly/1VaeEj0,1,one media source
2015-09-24|41040,2015-09-24,2015,2015-9,2015-3,41040,2304,Laredo,Texas,27.506109999999996,-99.50721999999999,29.0416038,-96.7850579,5,0,5,11,,,,141,Vehicle Accident,Vehicle-related,1124,"Highway 59 near Edna, Texas, USA",10282,http://nyti.ms/1OHQ7ja,3,multiple media reports
2015-10-18|40430,2015-10-18,2015,2015-10,2015-4,40430,2304,Laredo,Texas,27.506109999999996,-99.50721999999999,27.4753053,-99.4861828,1,0,1,,1,,,102,Drowning,Drowning,1371,"Rio Grande, near El Patinadero, Nuevo Laredo City",10018,http://bit.ly/1SufxFk,1,one media source
2015-10-21|40435,2015-10-21,2015,2015-10,2015-4,40435,2304,Laredo,Texas,27.506109999999996,-99.50721999999999,27.4688428,-99.5574927,1,0,1,,,1,,102,Drowning,Drowning,1327,"Rio Bravo, near Nuevo Laredo, Tamaulipas",10033,http://bit.ly/1YdyUlj,1,one media source
2015-10-21|40434,2015-10-21,2015,2015-10,2015-4,40434,2304,Laredo,Texas,27.506109999999996,-99.50721999999999,27.4688428,-99.5574927,1,0,1,,1,,,102,Drowning,Drowning,1327,"Rio Bravo, near Nuevo Laredo, Tamaulipas",10033,http://bit.ly/1YdyUlj,1,one media source
2015-11-17|40479,2015-11-17,2015,2015-11,2015-4,40479,2304,Laredo,Texas,27.506109999999996,-99.50721999999999,27.6426468,-99.6302316,1,0,1,,,1,,102,Drowning,Drowning,1380,"Rio Grande, near Tamaulipas",10298,http://www.laprensa.mx/notas.asp?id=402666,1,one media source
2015-11-26|40487,2015-11-26,2015,2015-11,2015-4,40487,2304,Laredo,Texas,27.506109999999996,-99.50721999999999,27.4688428,-99.5574927,1,0,1,,,1,,102,Drowning,Drowning,1310,"Rio Bravo, Nuevo Laredo, Tamaulipas, Mexico",10123,http://bit.ly/2bY8Avg,1,one media source
2015-11-28|40490,2015-11-28,2015,2015-11,2015-4,40490,2304,Laredo,Texas,27.506109999999996,-99.50721999999999,27.5338623,-99.5535394,2,0,2,,,2,,102,Drowning,Drowning,1373,"Rio Grande, near Hidalgo bridge, Nuevo Laredo, Mexico",10011,"http://bit.ly/1Oyaoeu, http://www.laprensa.mx/notas.asp?id=405916",3,multiple media reports
2016-01-21|42410,2016-01-21,2016,2016-1,2016-1,42410,2304,Laredo,Texas,27.506109999999996,-99.50721999999999,27.4531416,-99.6148525,1,0,1,,,1,,102,Drowning,Drowning,1348,"Rio Grande near Nuevo Laredo, Tamaulipas, Mexico",10039,http://bit.ly/1ndeAUz,1,one media source
2016-01-31|42642,2016-01-31,2016,2016-1,2016-1,42642,2304,Laredo,Texas,27.506109999999996,-99.50721999999999,27.7155889,-99.6987461,1,0,1,3,,,,141,Vehicle Accident,Vehicle-related,1187,"Mines Road, Laredo, Webb County, Texas",10104,http://bit.ly/2aUGjUL,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-02-09|43079,2016-02-09,2016,2016-2,2016-1,43079,2304,Laredo,Texas,27.506109999999996,-99.50721999999999,27.7150873,-99.9079019,11,0,11,,,,,129,Mixed,Mixed,1546,Webb County Medical Examiner jurisdiction,10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-02-18|43099,2016-02-18,2016,2016-2,2016-1,43099,2304,Laredo,Texas,27.506109999999996,-99.50721999999999,27.7155889,-99.6987461,4,0,4,,,4,,141,Vehicle Accident,Vehicle-related,1123,"Highway 59 in Webb County, Texas",10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-04-05|42428,2016-04-05,2016,2016-4,2016-2,42428,2304,Laredo,Texas,27.506109999999996,-99.50721999999999,27.4531416,-99.6148525,1,0,1,,,1,,102,Drowning,Drowning,1348,"Rio Grande near Nuevo Laredo, Tamaulipas, Mexico",10032,http://bit.ly/1XgyMkT,1,one media source
2016-05-22|43236,2016-05-22,2016,2016-5,2016-2,43236,2304,Laredo,Texas,27.506109999999996,-99.50721999999999,27.7155889,-99.6987461,1,0,1,,,1,,141,Vehicle Accident,Vehicle-related,1142,"Interstate 35 access road in Webb County, Texas",10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-05-27|42594,2016-05-27,2016,2016-5,2016-2,42594,2304,Laredo,Texas,27.506109999999996,-99.50721999999999,28.3084446,-99.1595269,1,0,1,,,1,,141,Vehicle Accident,Vehicle-related,1143,"Interstate 35, near Encital, La Salle County, Texas",10060,"http://bit.ly/29Ews3F, http://lmtenespanol.lmtonline.com/espanol/?p=28560",3,multiple media reports
2016-06-01|42522,2016-06-01,2016,2016-6,2016-2,42522,2304,Laredo,Texas,27.506109999999996,-99.50721999999999,27.7155889,-99.6987461,1,0,1,,,1,,131,Unknown,Unknown,1559,"desert near Webb and Zavala counties, Texas",10034,http://bit.ly/1YwAG36,1,one media source
2016-07-11|42608,2016-07-11,2016,2016-7,2016-3,42608,2304,Laredo,Texas,27.506109999999996,-99.50721999999999,27.4531416,-99.6148525,1,0,1,,,1,,102,Drowning,Drowning,1348,"Rio Grande near Nuevo Laredo, Tamaulipas, Mexico",10062,http://bit.ly/29W01E3,1,one media source
2016-07-27|42625,2016-07-27,2016,2016-7,2016-3,42625,2307,Rio Grande City,Texas,26.379440000000002,-98.82,27.0116055,-98.3848503,1,0,1,,,,,131,Unknown,Unknown,1264,"Ranch near Falfurrias, Brooks County, Texas",10111,http://bit.ly/2aldCkB,1,one media source
2016-07-15|43339,2016-07-15,2016,2016-7,2016-3,43339,2304,Laredo,Texas,27.506109999999996,-99.50721999999999,27.7150873,-99.9079019,28,0,28,,,,,129,Mixed,Mixed,1545,"Webb County  jurisdiction, Texas",10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-07-19|42838,2016-07-19,2016,2016-7,2016-3,42838,2304,Laredo,Texas,27.506109999999996,-99.50721999999999,27.4531416,-99.6146319,1,0,1,,,1,,102,Drowning,Drowning,1326,"Rio Bravo, near Neuvo Laredo, Tamaulipas, Mexico",10206,http://bit.ly/2oATVM8,1,one media source
2016-08-10|42659,2016-08-10,2016,2016-8,2016-3,42659,2304,Laredo,Texas,27.506109999999996,-99.50721999999999,27.7856567,-99.8800832,1,0,1,,,1,,118,Dehydration,Medical-related,1075,"Carretera 2, km 118 near Hidalgo, Coahuila, Mexico",10125,http://bit.ly/2biDfXm,1,one media source
